﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5004,,,,,,自己,e,,,0,52,52,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4507,,,,,,我,e,,,0,53,53,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.449,,,,,,聪明,e,,,0,54,54,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5001,,,,,,俺,e,,,0,55,55,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4898,,,,,,冷静,e,,,0,56,56,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.8838,,,,,,朴实,e,,,0,57,57,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.7038,,,,,,冒失,i,,,0,58,58,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.9451,,,,,,他们,i,,,0,59,59,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.6564,,,,,,正直,e,,,0,60,60,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5844,,,,,,消极,i,,,0,61,61,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.6761,,,,,,愚蠢,i,,,0,62,62,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.585,,,,,,我,e,,,0,63,63,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,0,0.5714,,,,,,我的,e,,,0,64,64,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5067,,,,,,俺,e,,,0,65,65,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4986,,,,,,优秀,e,,,0,66,66,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.9696,,,,,,乐观,e,,,0,67,67,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.6793,,,,,,他人,i,,,0,68,68,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5303,,,,,,崇高,e,,,0,69,69,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,1.0337,,,,,,自己,e,,,0,70,70,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5579,,,,,,杰出,e,,,0,71,71,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,0,0.6173,,,,,,鲁莽,i,,,0,72,72,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,0,0.5194,,,,,,自私,i,,,0,73,73,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5338,,,,,,他的,i,,,0,74,74,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.4743,,,,,,其他,i,,,0,75,75,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.4093,,,,,,他的,i,,,0,76,76,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4839,,,,,,勤奋,e,,,0,77,77,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.6547,,,,,,机智,e,,,0,78,78,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.6301,,,,,,卑鄙,i,,,0,79,79,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5332,,,,,,他人,i,,,1,0,80,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.528,,,,,,我的,e,,,1,1,81,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.6085,,,,,,勤奋,e,,,1,2,82,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4743,,,,,,俺,e,,,1,3,83,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.521,,,,,,野蛮,i,,,1,4,84,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.4205,,,,,,虚伪,i,,,1,5,85,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,0,0.4377,,,,,,机智,e,,,1,6,86,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5024,,,,,,我们,e,,,1,7,87,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4328,,,,,,优秀,e,,,1,8,88,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,0,0.5634,,,,,,无私,e,,,1,9,89,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.7017,,,,,,其他,i,,,1,10,90,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.6572,,,,,,他的,i,,,1,11,91,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.755,,,,,,活泼,e,,,1,12,92,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.6428,,,,,,诚恳,e,,,1,13,93,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,0,0.6014,,,,,,他,i,,,1,14,94,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5181,,,,,,他的,i,,,1,15,95,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.454,,,,,,他人,i,,,1,16,96,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4803,,,,,,我们,e,,,1,17,97,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4875,,,,,,俺,e,,,1,18,98,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.6196,,,,,,鲁莽,i,,,1,19,99,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5505,,,,,,俺,e,,,1,20,100,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.536,,,,,,他的,i,,,1,21,101,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.6006,,,,,,卑鄙,i,,,1,22,102,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.46,,,,,,凶狠,i,,,1,23,103,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.6128,,,,,,自卑,i,,,1,24,104,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.6477,,,,,,正直,e,,,1,25,105,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,1.0349,,,,,,我们,e,,,1,26,106,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5896,,,,,,散漫,i,,,1,27,107,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5339,,,,,,其他,i,,,1,28,108,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5128,,,,,,执拗,i,,,1,29,109,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5554,,,,,,勇敢,e,,,1,30,110,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4472,,,,,,自己,e,,,1,31,111,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.539,,,,,,朴实,e,,,1,32,112,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5604,,,,,,他,i,,,1,33,113,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5469,,,,,,稳重,e,,,1,34,114,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,0,0.4706,,,,,,消极,i,,,1,35,115,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4649,,,,,,自己,e,,,1,36,116,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4423,,,,,,我,e,,,1,37,117,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5349,,,,,,悲观,i,,,1,38,118,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.7901,,,,,,冷静,e,,,1,39,119,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4841,,,,,,我,e,,,1,40,120,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.7249,,,,,,傲慢,i,,,1,41,121,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.7059,,,,,,他们,i,,,1,42,122,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.6244,,,,,,诚实,e,,,1,43,123,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5726,,,,,,暴躁,i,,,1,44,124,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5673,,,,,,认真,e,,,1,45,125,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5434,,,,,,他们,i,,,1,46,126,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5837,,,,,,热情,e,,,1,47,127,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5835,,,,,,自己,e,,,1,48,128,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.6385,,,,,,他人,i,,,1,49,129,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.535,,,,,,我的,e,,,1,50,130,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5168,,,,,,俺,e,,,1,51,131,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.4338,,,,,,他人,i,,,1,52,132,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.7181,,,,,,固执,i,,,1,53,133,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5281,,,,,,其他,i,,,1,54,134,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4786,,,,,,我的,e,,,1,55,135,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.4109,,,,,,他,i,,,1,56,136,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,0,0.5351,,,,,,自私,i,,,1,57,137,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.6556,,,,,,自己,e,,,1,58,138,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.8349,,,,,,他的,i,,,1,59,139,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.7075,,,,,,他们,i,,,1,60,140,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.7172,,,,,,我们,e,,,1,61,141,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5421,,,,,,猖狂,i,,,1,62,142,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.8627,,,,,,他们,i,,,1,63,143,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.6545,,,,,,细腻,e,,,1,64,144,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.6005,,,,,,杰出,e,,,1,65,145,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
