﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5007,0,38,38,63,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4858,0,39,39,77,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.7584,0,40,40,31,1,虚伪,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.534,0,41,41,23,1,公正,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4941,0,42,42,32,1,愚蠢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.6267,0,43,43,46,1,野蛮,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4391,0,44,44,42,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4254,0,45,45,1,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4868,0,46,46,37,1,傲慢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.6182,0,47,47,57,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5086,0,48,48,68,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5338,0,49,49,79,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5831,0,50,50,27,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5007,0,51,51,38,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.617,0,52,52,18,1,勤奋,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4922,0,53,53,16,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.418,0,54,54,0,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4754,0,55,55,20,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4582,0,56,56,60,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.6592,0,57,57,33,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4603,0,58,58,2,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4759,0,59,59,67,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5434,0,60,60,30,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.604,0,61,61,12,1,聪明,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.7856,0,62,62,65,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.7,0,63,63,39,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5426,0,64,64,45,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4757,0,65,65,72,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5166,0,66,66,78,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5757,0,67,67,74,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5831,0,68,68,3,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5932,0,69,69,76,1,他们,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5593,0,70,70,35,1,消极,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.634,0,71,71,28,1,活泼,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.8587,0,72,72,7,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.728,0,73,73,69,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.6007,0,74,74,10,1,优秀,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5228,0,75,75,59,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5504,0,76,76,15,1,诚实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,1.0649,0,77,77,43,1,自私,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.6091,0,78,78,36,1,自卑,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5265,0,79,79,21,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.7471,,,,,,消极,i,space,4.3508,0,0,0,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5845,,,,,,凶狠,i,,,0,1,1,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5484,,,,,,猖狂,i,,,0,2,2,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.369,,,,,,他们,i,,,0,3,3,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5179,,,,,,俺,e,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5089,,,,,,热情,e,,,0,5,5,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.6356,,,,,,其他,i,,,0,6,6,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4308,,,,,,自己,e,,,0,7,7,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.3933,,,,,,俺,e,,,0,8,8,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4456,,,,,,他的,i,,,0,9,9,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.9497,,,,,,稳重,e,,,0,10,10,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4451,,,,,,自己,e,,,0,11,11,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.6096,,,,,,细腻,e,,,0,12,12,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4584,,,,,,公正,e,,,0,13,13,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.448,,,,,,勇敢,e,,,0,14,14,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4,,,,,,他,i,,,0,15,15,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5387,,,,,,我的,e,,,0,16,16,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.6006,,,,,,崇高,e,,,0,17,17,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.7587,,,,,,他人,i,,,0,18,18,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4848,,,,,,他们,i,,,0,19,19,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5972,,,,,,聪明,e,,,0,20,20,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4513,,,,,,活泼,e,,,0,21,21,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.6259,,,,,,诚实,e,,,0,22,22,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4856,,,,,,乐观,e,,,0,23,23,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4552,,,,,,我们,e,,,0,24,24,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.423,,,,,,我们,e,,,0,25,25,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4956,,,,,,自己,e,,,0,26,26,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,1.0251,,,,,,杰出,e,,,0,27,27,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5682,,,,,,悲观,i,,,0,28,28,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4086,,,,,,正直,e,,,0,29,29,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5505,,,,,,勤奋,e,,,0,30,30,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5508,,,,,,刻薄,i,,,0,31,31,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5604,,,,,,诚恳,e,,,0,32,32,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.6265,,,,,,他们,i,,,0,33,33,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4331,,,,,,我的,e,,,0,34,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4337,,,,,,自己,e,,,0,35,35,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.6589,,,,,,他,i,,,0,36,36,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5181,,,,,,散漫,i,,,0,37,37,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4908,,,,,,他的,i,,,0,38,38,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4925,,,,,,其他,i,,,0,39,39,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5403,,,,,,他人,i,,,0,40,40,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.547,,,,,,自卑,i,,,0,41,41,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5608,,,,,,下贱,i,,,0,42,42,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.5014,,,,,,我们,e,,,0,43,43,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.4759,,,,,,野蛮,i,,,0,44,44,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.6081,,,,,,其他,i,,,0,45,45,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,,0,,,,,,,冷静,e,,,0,46,46,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,1.4677,,,,,,他们,i,,,0,47,47,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.5945,,,,,,卑鄙,i,,,0,48,48,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.8511,,,,,,认真,e,,,0,49,49,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,i,1,0.559,,,,,,他的,i,,,0,50,50,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4915,,,,,,我的,e,,,0,51,51,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-14_14h09.00.075,IAT(Formal),2021.2.3,Win32,119.047619,,,,,,,,,,,,,,,e,1,0.4118,,,,,,我,e,,,0,52,52,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
