﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_iso_reverse.rt,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.8434,,,,,,悲观,i,,,0,52,52,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6942,,,,,,他的,i,,,0,53,53,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6444,,,,,,愚蠢,i,,,0,54,54,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6189,,,,,,我的,e,,,0,55,55,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,1.0515,,,,,,热情,e,,,0,56,56,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,1.4089,,,,,,俺,e,,,0,57,57,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,1.277,,,,,,他们,i,,,0,58,58,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.8609,,,,,,我的,e,,,0,59,59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6502,,,,,,正直,e,,,0,60,60,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6751,,,,,,下贱,i,,,0,61,61,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.8098,,,,,,自己,e,,,0,62,62,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.5526,,,,,,猖狂,i,,,0,63,63,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6012,,,,,,自己,e,,,0,64,64,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6337,,,,,,活泼,e,,,0,65,65,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.5908,,,,,,傲慢,i,,,0,66,66,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.9733,,,,,,执拗,i,,,0,67,67,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7049,,,,,,自卑,i,,,0,68,68,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.64,,,,,,他们,i,,,0,69,69,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6386,,,,,,其他,i,,,0,70,70,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.5799,,,,,,乐观,e,,,0,71,71,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.4935,,,,,,诚实,e,,,0,72,72,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.8386,,,,,,俺,e,,,0,73,73,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.8864,,,,,,他,i,,,0,74,74,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.9739,,,,,,勤奋,e,,,0,75,75,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6552,,,,,,我们,e,,,0,76,76,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.5591,,,,,,我,e,,,0,77,77,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,1.2605,,,,,,冷静,e,,,0,78,78,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.785,,,,,,我,e,,,0,79,79,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6167,,,,,,朴实,e,,,1,0,80,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6416,,,,,,乐观,e,,,1,1,81,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.8041,,,,,,他们,i,,,1,2,82,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7223,,,,,,他的,i,,,1,3,83,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6648,,,,,,我们,e,,,1,4,84,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.5448,,,,,,我们,e,,,1,5,85,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6651,,,,,,他,i,,,1,6,86,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,0,1.2681,,,,,,其他,i,,,1,7,87,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6017,,,,,,他,i,,,1,8,88,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6803,,,,,,我们,e,,,1,9,89,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6954,,,,,,俺,e,,,1,10,90,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6587,,,,,,其他,i,,,1,11,91,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.7402,,,,,,冷静,e,,,1,12,92,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.5832,,,,,,聪明,e,,,1,13,93,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.5178,,,,,,勇敢,e,,,1,14,94,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6751,,,,,,自己,e,,,1,15,95,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,1.1345,,,,,,他,i,,,1,16,96,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6415,,,,,,崇高,e,,,1,17,97,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.578,,,,,,自己,e,,,1,18,98,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6202,,,,,,他人,i,,,1,19,99,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7254,,,,,,悲观,i,,,1,20,100,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6574,,,,,,活泼,e,,,1,21,101,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6167,,,,,,其他,i,,,1,22,102,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.5829,,,,,,我,e,,,1,23,103,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.805,,,,,,他的,i,,,1,24,104,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7791,,,,,,虚伪,i,,,1,25,105,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.547,,,,,,俺,e,,,1,26,106,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6993,,,,,,他们,i,,,1,27,107,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6676,,,,,,我的,e,,,1,28,108,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.5674,,,,,,卑鄙,i,,,1,29,109,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.8737,,,,,,他人,i,,,1,30,110,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.5863,,,,,,下贱,i,,,1,31,111,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,0,0.618,,,,,,机智,e,,,1,32,112,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.5874,,,,,,我的,e,,,1,33,113,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6008,,,,,,凶狠,i,,,1,34,114,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.7603,,,,,,认真,e,,,1,35,115,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6511,,,,,,我们,e,,,1,36,116,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.8095,,,,,,野蛮,i,,,1,37,117,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6353,,,,,,暴躁,i,,,1,38,118,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,0,0.7843,,,,,,勤奋,e,,,1,39,119,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.5774,,,,,,他人,i,,,1,40,120,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.8636,,,,,,杰出,e,,,1,41,121,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7177,,,,,,他,i,,,1,42,122,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7776,,,,,,愚蠢,i,,,1,43,123,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7011,,,,,,刻薄,i,,,1,44,124,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.576,,,,,,公正,e,,,1,45,125,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6926,,,,,,无私,e,,,1,46,126,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7411,,,,,,轻率,i,,,1,47,127,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6892,,,,,,我的,e,,,1,48,128,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6252,,,,,,俺,e,,,1,49,129,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7577,,,,,,他们,i,,,1,50,130,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.7257,,,,,,他的,i,,,1,51,131,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6335,,,,,,诚恳,e,,,1,52,132,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6932,,,,,,自己,e,,,1,53,133,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.658,,,,,,固执,i,,,1,54,134,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,0,0.9199,,,,,,自卑,i,,,1,55,135,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,0,0.5495,,,,,,正直,e,,,1,56,136,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.608,,,,,,优秀,e,,,1,57,137,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6567,,,,,,稳重,e,,,1,58,138,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6601,,,,,,热情,e,,,1,59,139,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.584,,,,,,他人,i,,,1,60,140,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.7661,,,,,,诚实,e,,,1,61,141,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.6997,,,,,,我的,e,,,1,62,142,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,e,1,0.5341,,,,,,我,e,,,1,63,143,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.9055,,,,,,他们,i,,,1,64,144,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,2025-01-02_11h27.01.859,IAT(Formal),2021.2.3,Win32,117.6470588,,,,,,,,,,,,,,,,i,1,0.6593,,,,,,他的,i,,,1,65,145,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
