﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_iso_reverse.rt,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.3992,,,,,,散漫,i,,,0,51,51,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,0,0.9071,,,,,,冷静,e,,,0,52,52,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5994,,,,,,他们,i,,,0,53,53,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.9447,,,,,,公正,e,,,0,54,54,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6197,,,,,,崇高,e,,,0,55,55,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5502,,,,,,下贱,i,,,0,56,56,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.635,,,,,,认真,e,,,0,57,57,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5583,,,,,,他人,i,,,0,58,58,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5642,,,,,,其他,i,,,0,59,59,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5256,,,,,,我们,e,,,0,60,60,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5369,,,,,,他人,i,,,0,61,61,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6384,,,,,,虚伪,i,,,0,62,62,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5042,,,,,,自私,i,,,0,63,63,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5808,,,,,,我,e,,,0,64,64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5601,,,,,,活泼,e,,,0,65,65,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6585,,,,,,机智,e,,,0,66,66,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5734,,,,,,我的,e,,,0,67,67,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6823,,,,,,俺,e,,,0,68,68,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4842,,,,,,我,e,,,0,69,69,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5155,,,,,,我们,e,,,0,70,70,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6376,,,,,,他,i,,,0,71,71,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5078,,,,,,他,i,,,0,72,72,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5975,,,,,,其他,i,,,0,73,73,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4748,,,,,,他,i,,,0,74,74,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5968,,,,,,执拗,i,,,0,75,75,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6642,,,,,,乐观,e,,,0,76,76,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.7261,,,,,,细腻,e,,,0,77,77,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.8998,,,,,,其他,i,,,0,78,78,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5928,,,,,,固执,i,,,0,79,79,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6152,,,,,,俺,e,,,1,0,80,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6817,,,,,,我的,e,,,1,1,81,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,1.2182,,,,,,固执,i,,,1,2,82,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5266,,,,,,我们,e,,,1,3,83,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.54,,,,,,其他,i,,,1,4,84,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6682,,,,,,我,e,,,1,5,85,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6803,,,,,,优秀,e,,,1,6,86,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5168,,,,,,我,e,,,1,7,87,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5398,,,,,,他,i,,,1,8,88,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5788,,,,,,野蛮,i,,,1,9,89,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5913,,,,,,他的,i,,,1,10,90,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6267,,,,,,散漫,i,,,1,11,91,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5057,,,,,,他们,i,,,1,12,92,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4982,,,,,,消极,i,,,1,13,93,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6635,,,,,,热情,e,,,1,14,94,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.9581,,,,,,无私,e,,,1,15,95,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6142,,,,,,他人,i,,,1,16,96,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5502,,,,,,我的,e,,,1,17,97,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,1.0108,,,,,,冒失,i,,,1,18,98,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6285,,,,,,悲观,i,,,1,19,99,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.527,,,,,,他的,i,,,1,20,100,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6402,,,,,,自己,e,,,1,21,101,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5545,,,,,,其他,i,,,1,22,102,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5536,,,,,,我们,e,,,1,23,103,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.8004,,,,,,我,e,,,1,24,104,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.516,,,,,,其他,i,,,1,25,105,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4378,,,,,,我们,e,,,1,26,106,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5424,,,,,,他人,i,,,1,27,107,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4539,,,,,,他们,i,,,1,28,108,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6512,,,,,,认真,e,,,1,29,109,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5976,,,,,,自己,e,,,1,30,110,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.8059,,,,,,崇高,e,,,1,31,111,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5094,,,,,,他人,i,,,1,32,112,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4942,,,,,,下贱,i,,,1,33,113,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4561,,,,,,他人,i,,,1,34,114,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.7811,,,,,,俺,e,,,1,35,115,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5021,,,,,,俺,e,,,1,36,116,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6551,,,,,,正直,e,,,1,37,117,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,0,0.4165,,,,,,他,i,,,1,38,118,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4556,,,,,,自己,e,,,1,39,119,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5902,,,,,,我的,e,,,1,40,120,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.8976,,,,,,执拗,i,,,1,41,121,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6239,,,,,,乐观,e,,,1,42,122,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4781,,,,,,我们,e,,,1,43,123,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.7231,,,,,,机智,e,,,1,44,124,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5147,,,,,,鲁莽,i,,,1,45,125,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6488,,,,,,朴实,e,,,1,46,126,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5694,,,,,,诚恳,e,,,1,47,127,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.6566,,,,,,愚蠢,i,,,1,48,128,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5754,,,,,,俺,e,,,1,49,129,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5763,,,,,,聪明,e,,,1,50,130,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.4992,,,,,,他的,i,,,1,51,131,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5682,,,,,,其他,i,,,1,52,132,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.6217,,,,,,稳重,e,,,1,53,133,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5752,,,,,,我的,e,,,1,54,134,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4864,,,,,,活泼,e,,,1,55,135,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.7109,,,,,,卑鄙,i,,,1,56,136,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.9974,,,,,,细腻,e,,,1,57,137,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5768,,,,,,自卑,i,,,1,58,138,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5662,,,,,,暴躁,i,,,1,59,139,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.4999,,,,,,自己,e,,,1,60,140,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.5989,,,,,,他们,i,,,1,61,141,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,e,1,0.5988,,,,,,勇敢,e,,,1,62,142,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.566,,,,,,猖狂,i,,,1,63,143,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2024-08-24_21h34.38.073,IAT(Formal),2021.2.3,Win32,60.0024001,,,,,,,,,,,,,,,i,1,0.601,,,,,,傲慢,i,,,1,64,144,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
