Words,ans,Words_ipn,ans_ipn,Words_t1,ans_t1,Words_t2,ans_t2,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Fix.started,fix.started,Fix.stopped,Practice_iso.started,text.started,key_resp_iso.started,Practice_iso.stopped,key_resp_iso.keys,key_resp_iso.corr,Feedback_iso_Practice.started,fb.started,Feedback_iso_Practice.stopped,key_resp_iso.rt,key_resp_iso.duration,fix.stopped,fb.stopped,text.stopped,key_resp_iso.stopped,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Practic_ipn.started,text_2.started,key_resp_ipn.started,Practic_ipn.stopped,key_resp_ipn.keys,key_resp_ipn.corr,Feedback_ipn_Practice.started,fb_3.started,Feedback_ipn_Practice.stopped,fb_3.stopped,text_2.stopped,key_resp_ipn.stopped,key_resp_ipn.rt,key_resp_ipn.duration,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Practice_t1.started,text_3.started,key_resp_t1.started,Practice_t1.stopped,key_resp_t1.keys,key_resp_t1.corr,Feedback_t1.started,fb_2.started,Feedback_t1.stopped,key_resp_t1.rt,key_resp_t1.duration,fb_2.stopped,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,text_3.stopped,key_resp_t1.stopped,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Practice_iso_reverse.started,text_4.started,key_resp_iso_reverse.started,Practice_iso_reverse.stopped,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Feedback_iso_reverse.started,fb_4.started,fb_4.stopped,Feedback_iso_reverse.stopped,text_4.stopped,key_resp_iso_reverse.stopped,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Practice_t2_reverse.started,text_5.started,key_resp_t2_Practice.started,Practice_t2_reverse.stopped,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Feedback_t2_reverse.started,fb_7.started,Feedback_t2_reverse.stopped,text_5.stopped,key_resp_t2_Practice.stopped,fb_7.stopped,Instruction08.started,Instruction_08.started,key_resp_8.started,Instruction08.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,Practice_t2.started,text_6.started,key_resp_t2.started,Practice_t2.stopped,key_resp_t2.keys,key_resp_t2.corr,Feedback_t2.started,fb_6.started,Feedback_t2.stopped,text_6.stopped,key_resp_t2.stopped,fb_6.stopped,End.started,Ending.started,key_instruct.started,End.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,他,i,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,324.7700348000508,,,,,,,,,,,,,,,,324.75259020004887,324.7700348000508,325.2503811001079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.25039160007145,325.2604194000596,325.2604194000596,325.29801740008406,e,0,325.29824430006556,325.31389079999644,326.31685190007556,0.03388089989311993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,轻率,i,,,,,,,,,,,,,,,0,6,6,48,,,,,,,,,,,,,326.32653469999786,,,,,,,,,,,,,,,,326.3170223000925,326.32653469999786,326.79853700008243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.79854780004825,326.8088657000335,326.8088657000335,326.81185200007167,e,0,326.81205540010706,326.82496950007044,327.81467910006177,1.3887132999952883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,杰出,e,,,,,,,,,,,,,,,0,7,7,13,,,,,,,,,,,,,327.8196018000599,,,,,,,,,,,,,,,,327.8148459000513,327.8196018000599,328.31260230008047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.3126134000486,328.3198158000596,328.3198158000596,328.3227340000449,e,1,328.3230133000761,328.33679890003987,329.3245298000984,1.1684201000025496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,俺,e,,,,,,,,,,,,,,,0,8,8,54,,,,,,,,,,,,,329.34228830004577,,,,,,,,,,,,,,,,329.3246951000765,329.34228830004577,329.82791430002544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.8279257999966,329.8467826000415,329.8467826000415,329.8495378000662,e,1,329.8497383000795,329.85525650007185,330.848316000076,1.2107078999979421,None,330.85847630002536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,消极,i,,,,,,,,,,,,,,,0,9,9,35,,,,,,,,,,,,,330.85847630002536,,,,,,,,,,,,,,,,330.84849910007324,330.85847630002536,331.3508798000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.3508895999985,331.36193710006773,331.36193710006773,331.36524260009173,e,0,331.36549900006503,331.37614629999734,332.3659436000744,1.2502919000107795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我,e,,,,,,,,,,,,,,,0,10,10,60,,,,,,,,,,,,,332.37813590001315,,,,,,,,,,,,,,,,332.36612580006476,332.37813590001315,332.8630464000162,,,,,,,,,,,,332.87972650001757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.8630580001045,332.87972650001757,332.87972650001757,332.8825036000926,e,1,332.8827118000481,332.893238699995,333.8819707001094,1.2202064000302926,None,333.896646700101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,自己,e,,,,,,,,,,,,,,,0,11,11,73,,,,,,,,,,,,,333.896646700101,,,,,,,,,,,,,,,,333.88219350005966,333.896646700101,334.3897727000294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.38978349999525,334.4115324000595,334.4115324000595,334.4147961999988,e,1,334.414983100025,334.4209912000224,335.4145367000019,1.3041852000169456,None,335.4201242000563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,优秀,e,,,,,,,,,,,,,,,0,12,12,10,,,,,,,,,,,,,335.4201242000563,,,,,,,,,,,,,,,,335.4147344001103,335.4201242000563,335.9080930000637,,,,,,,,,,,,335.9173778000986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.9081079000607,335.9173778000986,335.9173778000986,335.9202438000357,e,1,335.9204549000133,335.9337493000785,336.921963000088,1.3796503000194207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,俺,e,,,,,,,,,,,,,,,0,13,13,74,,,,,,,,,,,,,336.92649550002534,,,,,,,,,,,,,,,,336.9221347999992,336.92649550002534,337.41328340000473,,,,,,,,,,,,337.42782660003286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.4132972001098,337.42782660003286,337.42782660003286,337.56599610007834,e,1,337.5661969000939,337.5821298001101,338.5692778000375,0.13530259998515248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,诚恳,e,,,,,,,,,,,,,,,0,14,14,29,,,,,,,,,,,,,338.5799253000878,,,,,,,,,,,,,,,,338.56947380001657,338.5799253000878,339.06690650002565,,,,,,,,,,,,339.0803866001079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.06692100001965,339.0803866001079,339.0803866001079,339.1152664000401,e,1,339.11550330009777,339.13087660004385,340.11570050008595,0.02413540007546544,None,340.122563400073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,执拗,i,,,,,,,,,,,,,,,0,15,15,40,,,,,,,,,,,,,340.122563400073,,,,,,,,,,,,,,,,340.1158766000299,340.122563400073,340.60885560000315,,,,,,,,,,,,340.61535870004445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.6088712000055,340.61535870004445,340.61535870004445,340.6180527000688,e,0,340.6182496000547,340.62699880008586,341.6133676000172,1.473843300016597,None,341.619634600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我们,e,,,,,,,,,,,,,,,0,16,16,52,,,,,,,,,,,,,341.619634600007,,,,,,,,,,,,,,,,341.61356160009746,341.619634600007,342.1100661000237,,,,,,,,,,,,342.11654060008004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.110081300023,342.11654060008004,342.11654060008004,342.147800500039,e,1,342.1479959000135,342.1569318000693,343.147202800028,0.023432499961927533,None,343.16094780003186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,自私,i,,,,,,,,,,,,,,,0,17,17,43,,,,,,,,,,,,,343.16094780003186,,,,,,,,,,,,,,,,343.147408900084,343.16094780003186,343.6465444000205,,,,,,,,,,,,343.6540369000286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.64655800000764,343.6540369000286,343.6540369000286,343.79838120006025,e,0,343.7987464000471,343.8104147000704,344.80155040009413,0.14084650005679578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,暴躁,i,,,,,,,,,,,,,,,0,18,18,44,,,,,,,,,,,,,344.81198270001914,,,,,,,,,,,,,,,,344.80180470005143,344.81198270001914,345.30329100007657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3033134000143,345.3122773000505,345.3122773000505,345.31486440007575,e,0,345.31506470008753,345.32889770006295,346.31489570008125,1.4612285000039265,None,346.3241551000392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他人,i,,,,,,,,,,,,,,,0,19,19,8,,,,,,,,,,,,,346.3241551000392,,,,,,,,,,,,,,,,346.3150717000244,346.3241551000392,346.8173685000511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.8173811000306,346.83411620010156,346.83411620010156,346.83794540003873,e,0,346.8382187000243,346.8489224000368,347.8424514000071,1.2703643999993801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,下贱,i,,,,,,,,,,,,,,,0,20,20,49,,,,,,,,,,,,,347.84923819999676,,,,,,,,,,,,,,,,347.842638000031,347.84923819999676,348.3404963000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.3405099000083,348.34826850006357,348.34826850006357,348.35100560006686,e,0,348.35121570003685,348.3646880000597,349.353047600016,1.3147558000637218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,凶狠,i,,,,,,,,,,,,,,,0,21,21,42,,,,,,,,,,,,,349.35731030011084,,,,,,,,,,,,,,,,349.35322780010756,349.35731030011084,349.8443363000406,,,,,,,,,,,,349.85327280010097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.8443490000209,349.85327280010097,349.85327280010097,349.85579770000186,e,0,349.8559929000912,349.87442090001423,350.8693284000037,1.2008917999919504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,其他,i,,,,,,,,,,,,,,,0,22,22,69,,,,,,,,,,,,,350.87929780001286,,,,,,,,,,,,,,,,350.86954640003387,350.87929780001286,351.35669470007997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.3567063000519,351.3668809001101,351.3668809001101,351.37098130001687,e,0,351.3713990000542,351.37980860006064,352.36675250006374,0.8187160000670701,None,352.37603220005985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,猖狂,i,,,,,,,,,,,,,,,0,23,23,45,,,,,,,,,,,,,352.37603220005985,,,,,,,,,,,,,,,,352.3669969000621,352.37603220005985,352.8614691999974,,,,,,,,,,,,352.8733271000674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.86148140009027,352.8733271000674,352.8733271000674,352.8763870000839,e,0,352.8766041001072,352.8834061000962,353.8697858999949,1.32551070000045,None,353.8882073001005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他们,i,,,,,,,,,,,,,,,0,24,24,76,,,,,,,,,,,,,353.8882073001005,,,,,,,,,,,,,,,,353.8699828000972,353.8882073001005,354.37249310000334,,,,,,,,,,,,354.3830270000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.37250530009624,354.3830270000035,354.3830270000035,354.38652790000197,e,0,354.38677710003685,354.39664160006214,355.38796850002836,1.2268365001073107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我们,e,,,,,,,,,,,,,,,0,25,25,62,,,,,,,,,,,,,355.39562140009366,,,,,,,,,,,,,,,,355.388138600043,355.39562140009366,355.8922542000655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.8922654000344,355.90521190001164,355.90521190001164,355.9078952000709,e,1,355.9080952000804,355.9242980000563,356.912907000049,0.2693718000082299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,虚伪,i,,,,,,,,,,,,,,,0,26,26,31,,,,,,,,,,,,,356.9262995000463,,,,,,,,,,,,,,,,356.91307540005073,356.9262995000463,357.41727710003033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.4172994000837,357.4277212000452,357.4277212000452,357.43092070007697,e,0,357.431160200038,357.4393038999988,358.43972310004756,1.3650538999354467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,诚实,e,,,,,,,,,,,,,,,0,27,27,15,,,,,,,,,,,,,358.45619830000214,,,,,,,,,,,,,,,,358.43990500003565,358.45619830000214,358.94448730000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.94449770008214,358.9557881000219,358.9557881000219,358.95849860005546,e,1,358.9587169000879,358.9742128000362,359.96147060010117,1.2958288000663742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我们,e,,,,,,,,,,,,,,,0,28,28,2,,,,,,,,,,,,,359.97197360009886,,,,,,,,,,,,,,,,359.96164780005347,359.97197360009886,360.4638226000825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.46383330004755,360.4739752000896,360.4739752000896,360.4763521000277,e,1,360.477019400103,360.4894194001099,361.47756050003227,1.2375226999865845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,俺,e,,,,,,,,,,,,,,,0,29,29,4,,,,,,,,,,,,,361.49015640001744,,,,,,,,,,,,,,,,361.4777341000736,361.49015640001744,361.97719580004923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.9772065000143,361.9943694000831,361.9943694000831,361.99734020000324,e,1,361.99755130009726,362.00472890003584,363.0100747999968,1.3414801000617445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,自己,e,,,,,,,,,,,,,,,0,30,30,53,,,,,,,,,,,,,363.02119910006877,,,,,,,,,,,,,,,,363.010249700048,363.02119910006877,363.5009768001037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.500987800071,363.5090529000154,363.5090529000154,363.512492800015,e,1,363.51291630009655,363.5330845999997,364.5161388000706,1.3057968999492005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,热情,e,,,,,,,,,,,,,,,0,31,31,27,,,,,,,,,,,,,364.52381330006756,,,,,,,,,,,,,,,,364.5163114001043,364.52381330006756,365.01421740010846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.014232100104,365.02230730000883,365.02230730000883,365.0251188999973,e,1,365.0253914000932,365.0383637000341,366.0229728000704,0.039027499966323376,None,366.0332166000735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他,i,,,,,,,,,,,,,,,0,32,32,75,,,,,,,,,,,,,366.0332166000735,,,,,,,,,,,,,,,,366.02316940005403,366.0332166000735,366.5245050000958,,,,,,,,,,,,366.5381671000505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.52451970009133,366.5381671000505,366.5381671000505,366.540895900107,e,0,366.5411210000748,366.5586023000069,367.54637740005273,1.383861199952662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,固执,i,,,,,,,,,,,,,,,0,33,33,47,,,,,,,,,,,,,367.5555403000908,,,,,,,,,,,,,,,,367.5465545000043,367.5555403000908,368.04040980001446,,,,,,,,,,,,368.0501344000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.04042269999627,368.0501344000222,368.0501344000222,368.05377640004735,e,0,368.0540192000335,368.0624814000912,369.0552932000719,1.19203589996323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,傲慢,i,,,,,,,,,,,,,,,0,34,34,37,,,,,,,,,,,,,369.0619825000176,,,,,,,,,,,,,,,,369.05551120010205,369.0619825000176,369.5597379000392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.5597485000035,369.56780499999877,369.56780499999877,369.57051260001026,e,0,369.5706969000166,369.58290410006884,370.57093200006057,1.3626807000255212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,活泼,e,,,,,,,,,,,,,,,0,35,35,28,,,,,,,,,,,,,370.58489630010445,,,,,,,,,,,,,,,,370.57113070006017,370.58489630010445,371.0753251001006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.07533580006566,371.08865140005946,371.08865140005946,371.09199600003194,e,1,371.092454800033,371.0979716000147,372.0885674000019,1.2438100000144914,None,372.09702220000327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,其他,i,,,,,,,,,,,,,,,0,36,36,79,,,,,,,,,,,,,372.09702220000327,,,,,,,,,,,,,,,,372.08875410002656,372.09702220000327,372.5918812000891,,,,,,,,,,,,372.5983655001037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.5918958000839,372.5983655001037,372.5983655001037,372.60106610006187,e,0,372.60128679999616,372.6122976000188,373.59911609999835,0.8526414999505505,None,373.61418150004465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,乐观,e,,,,,,,,,,,,,,,0,37,37,14,,,,,,,,,,,,,373.61418150004465,,,,,,,,,,,,,,,,373.59931170009077,373.61418150004465,374.10225840006024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.1022693000268,374.11321620002855,374.11321620002855,374.1168163000839,e,1,374.11706790002063,374.1254305000184,375.1118381000124,0.2445800999412313,None,375.12908960005734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他人,i,,,,,,,,,,,,,,,0,38,38,58,,,,,,,,,,,,,375.12908960005734,,,,,,,,,,,,,,,,375.11219810007606,375.12908960005734,375.624535900075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.62454810005147,375.632573000039,375.632573000039,377.12845000007655,None,0,377.12859000009485,377.13860560010653,378.11752220010385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他的,i,,,,,,,,,,,,,,,0,39,39,7,,,,,,,,,,,,,378.12542390008457,,,,,,,,,,,,,,,,378.11772500001825,378.12542390008457,378.6152008000063,,,,,,,,,,,,378.6272119000787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.61523630004376,378.6272119000787,378.6272119000787,380.11349850008264,None,0,380.11370880005416,380.1259068000363,381.1277278000489,,,,,,,,,,,380.1259068000363,380.1259068000363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
